severity,weather,road,light,lat,lon,highway,speed
non-fatal injury,clear,dry,daylight,44.73227801314072,-63.75934411176126,secondary,60
non-fatal injury,clear,dry,daylight,44.76451514681316,-63.67782037362911,primary,50
property damage only,clear,dry,daylight,44.61159980903188,-63.47660897470342,secondary,50
property damage only,clear,dry,daylight,44.65498090431314,-63.67516836696185,residential,20
property damage only,clear,dry,daylight,44.68226836891405,-63.409553692273896,secondary,70
property damage only,clear,dry,daylight,44.65357128176074,-63.62877727174393,secondary,50
property damage only,clear,dry,daylight,44.699151817929234,-63.66665677632655,residential,40
property damage only,clear,dry,daylight,44.65206436630815,-63.62613773709775,highway,50
property damage only,clear,dry,daylight,44.671490550223126,-63.57140418572299,secondary,30
property damage only,clear,dry,daylight,44.6812299713463,-63.59629450511279,residential,40
property damage only,clear,dry,daylight,44.644278418259546,-63.53946041242486,residential,40
property damage only,clear,dry,daylight,44.62957079435433,-63.50952140336996,tertiary,50
property damage only,clear,dry,daylight,44.74075402189496,-63.65537518004455,residential,40
property damage only,clear,dry,daylight,44.63613618414034,-63.62170480390482,secondary,50
property damage only,clear,dry,daylight,44.64707469103366,-63.60823990632584,primary,60
property damage only,clear,dry,daylight,44.66443412747127,-63.635845260260815,residential,40
property damage only,fog,wet,dark,44.68299856294757,-63.97935957535026,primary,70
property damage only,clear,dry,daylight,44.63847704131761,-63.60659918850636,tertiary,50
property damage only,clear,dry,daylight,44.68452558730652,-63.58571587702155,residential,40
property damage only,clear,dry,daylight,44.74059727779936,-63.65445134477742,residential,40
property damage only,overcast,dry,dusk,44.74992306382299,-63.65141094954395,highway,100
property damage only,overcast,wet,daylight,44.81952079842678,-63.779131886035486,highway,110
property damage only,rain,wet,daylight,44.73568610082338,-63.56243726655858,highway,100
property damage only,clear,dry,daylight,44.66066499334862,-63.6222443864534,residential,40
property damage only,overcast,wet,daylight,44.7915905406722,-63.691904510525646,secondary,50
property damage only,rain,wet,daylight,44.67967061319476,-63.53488040900333,residential,40
property damage only,rain,wet,daylight,44.65812458940795,-63.55070092674171,secondary,50
property damage only,rain,wet,daylight,44.70415473954362,-63.46555256056232,primary,60
property damage only,rain,wet,daylight,44.64578643247062,-63.5930056578864,residential,40
property damage only,rain,wet,daylight,44.653925064005946,-63.62828921929516,residential,40
non-fatal injury,overcast,wet,dark,44.74240223638911,-63.27878809995168,residential,40
property damage only,rain,wet,daylight,44.6709680441042,-63.58569285257697,residential,40
property damage only,overcast,dry,daylight,44.64807071709286,-63.58823678168565,residential,40
non-fatal injury,overcast,dry,daylight,44.61845269815932,-63.61552892825095,secondary,50
property damage only,clear,dry,daylight,44.67011538725769,-63.66264004411383,tertiary,50
property damage only,clear,dry,daylight,44.646785707534626,-63.586029542160006,tertiary,50
non-fatal injury,clear,dry,daylight,44.76906609317372,-63.71827480053055,secondary,50
property damage only,clear,dry,daylight,44.641484368366285,-63.63628805643712,residential,40
property damage only,clear,dry,daylight,44.66168380887827,-63.65575772870854,residential,40
property damage only,overcast,dry,daylight,44.66090745126925,-63.62729246157318,residential,40
non-fatal injury,rain,wet,dark,44.653185725836934,-63.628495640843894,residential,40
property damage only,clear,dry,daylight,44.654861777442505,-63.6800732050001,residential,20
property damage only,clear,dry,daylight,44.67101353276656,-63.508547090763,secondary,60
property damage only,clear,dry,dark,44.63153888649441,-63.63101036735967,tertiary,50
property damage only,clear,dry,daylight,44.70341973618887,-63.61183386859524,primary,60
property damage only,clear,dry,daylight,44.61036270118785,-63.61659032485416,residential,40
non-fatal injury,clear,dry,daylight,44.7246449550456,-63.670005377831856,residential,40
property damage only,clear,dry,daylight,44.70806068216759,-63.70908710243621,secondary,50
property damage only,clear,dry,daylight,44.70220130098151,-63.68679968092291,tertiary,50
property damage only,clear,dry,daylight,44.75304233975227,-63.667781404280774,highway,70
property damage only,clear,dry,daylight,44.6570766795904,-63.67850987257229,tertiary,50
property damage only,overcast,dry,daylight,44.78296327129418,-63.67588736985974,residential,50
non-fatal injury,clear,dry,dark,45.0403338196703,-63.15044442543452,residential,40
non-fatal injury,clear,wet,dark,44.6533351774096,-63.59383930593303,secondary,50
non-fatal injury,clear,dry,dark,44.6573283205936,-63.59113044302272,secondary,50
property damage only,clear,dry,daylight,44.74100814042269,-63.38116922688371,residential,40
property damage only,clear,dry,daylight,44.66271145224262,-63.664864075447646,tertiary,50
non-fatal injury,clear,dry,daylight,44.759821776689286,-63.681379164685296,tertiary,50
property damage only,clear,dry,daylight,44.64380438352119,-63.60360308352257,residential,40
property damage only,clear,dry,daylight,44.69678830465728,-63.66130338687992,residential,40
property damage only,clear,dry,dark,44.6567339244191,-63.664846215400885,residential,40
property damage only,clear,dry,dark,44.6918879669585,-63.562757796795054,highway,80
property damage only,clear,dry,dark,44.654955767563216,-63.6733266631039,highway,100
non-fatal injury,clear,dry,dusk,44.78217275141566,-63.68916287259963,residential,40
property damage only,clear,dry,daylight,44.68155801191846,-63.81177856427776,highway,110
property damage only,clear,dry,daylight,44.73430753484174,-63.655517067236154,primary,50
property damage only,clear,dry,dark,44.67290850714369,-63.572288644426486,residential,40
property damage only,clear,dry,daylight,44.65352080946966,-63.62813350910928,primary,60
property damage only,clear,dry,daylight,44.67941458059572,-63.58349413368064,residential,40
non-fatal injury,clear,dry,daylight,44.745918834124105,-63.635108361020286,secondary,50
non-fatal injury,clear,dry,dusk,44.65929315180228,-63.66903786830704,residential,40
non-fatal injury,clear,dry,daylight,44.94297159527256,-62.17790387916534,residential,40
property damage only,clear,dry,daylight,44.654861777442505,-63.6800732050001,residential,20
non-fatal injury,clear,dry,daylight,44.66443724314867,-63.495231780189854,residential,40
property damage only,clear,dry,daylight,44.63506346175464,-63.66510304915703,highway,100
property damage only,clear,dry,dark,44.66006871796559,-63.36707899040013,secondary,60
property damage only,clear,dry,daylight,44.66314204061425,-63.63183243846168,primary,50
property damage only,clear,dry,dark,44.61291375875402,-63.617638186055714,secondary,50
property damage only,clear,dry,daylight,44.66133103625682,-63.66383919456496,secondary,50
property damage only,clear,dry,daylight,44.69569357984881,-63.60035551162043,residential,40
non-fatal injury,clear,dry,daylight,44.65909088853605,-63.6334660095195,residential,40
property damage only,clear,dry,daylight,44.65271551716909,-63.64977949628353,tertiary,50
non-fatal injury,clear,dry,daylight,44.7037186235975,-63.61149619586408,primary,60
property damage only,clear,dry,daylight,44.63971230424015,-63.59769741760229,secondary,50
non-fatal injury,clear,dry,daylight,44.693367125994776,-63.567656352392085,highway,80
non-fatal injury,clear,dry,daylight,44.68574354156869,-63.56917189807538,primary,60
property damage only,clear,dry,daylight,44.655860938047134,-63.6507353431022,residential,40
non-fatal injury,clear,dry,daylight,44.68196391651167,-63.660857116784435,residential,40
non-fatal injury,clear,dry,daylight,44.77395765007003,-63.71631330877373,secondary,50
property damage only,clear,dry,daylight,44.776423722595936,-63.69602056294418,secondary,70
property damage only,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.671490550223126,-63.57140418572299,secondary,30
property damage only,clear,dry,daylight,44.74731563730229,-63.81116991543859,residential,40
non-fatal injury,clear,dry,daylight,44.790527252612726,-63.70822514820875,residential,40
property damage only,clear,dry,daylight,44.6588494002685,-63.6694868423804,tertiary,50
property damage only,clear,dry,dark,44.64935884256763,-63.61875629771898,residential,40
property damage only,clear,dry,daylight,44.6588494002685,-63.6694868423804,tertiary,50
property damage only,clear,dry,daylight,44.72566267619133,-63.6940477691683,secondary,50
property damage only,clear,dry,dark,44.693858828138985,-63.4989910657356,primary,60
property damage only,overcast,wet,dark,44.69634172765499,-63.68813138686633,highway,100
property damage only,clear,dry,daylight,44.747695427022144,-63.65369768807509,highway,100
property damage only,clear,dry,daylight,44.6952385823011,-63.49637771365639,residential,40
property damage only,clear,dry,daylight,44.637657973707334,-63.61998105806895,secondary,50
property damage only,clear,dry,daylight,44.64178767376153,-63.57751820856594,residential,40
property damage only,clear,dry,daylight,44.65730343238456,-63.648783861022395,residential,40
property damage only,clear,dry,daylight,44.76038068410531,-63.56401614515715,highway,100
property damage only,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.67034911636521,-63.49793143011893,residential,20
property damage only,clear,dry,daylight,44.65105394441616,-63.58230166378042,residential,40
non-fatal injury,clear,dry,daylight,44.759706830618946,-63.6405788074304,highway,80
non-fatal injury,clear,dry,daylight,44.659441138739304,-63.60199942388494,secondary,50
property damage only,clear,dry,daylight,44.718639181814375,-63.68537795512268,secondary,50
property damage only,clear,dry,daylight,44.6609169414342,-63.603818455896096,secondary,50
property damage only,clear,dry,daylight,44.67726752848112,-63.66346597235622,secondary,60
property damage only,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.69917504187286,-63.6870415876712,residential,40
non-fatal injury,clear,dry,daylight,44.67040638531034,-63.53695248993175,highway,100
property damage only,overcast,dry,daylight,44.605719575923565,-63.61785178702855,residential,40
property damage only,clear,dry,daylight,44.47554329018596,-63.62903767597152,secondary,50
property damage only,clear,dry,daylight,44.6411052682935,-63.623409702857785,primary,50
property damage only,clear,dry,daylight,44.6841065789859,-63.53150154831076,residential,40
property damage only,clear,dry,daylight,44.63954858461247,-63.669403545814085,residential,40
property damage only,clear,dry,daylight,44.68630793847846,-63.42743835334064,secondary,70
non-fatal injury,clear,dry,daylight,44.65279541346711,-63.576189683908574,residential,40
property damage only,clear,dry,daylight,44.64450303010634,-63.6008613158614,residential,40
property damage only,clear,dry,daylight,44.66583151578336,-63.76067106731431,primary,50
property damage only,clear,dry,daylight,44.65319050837592,-63.6127054292632,residential,40
property damage only,clear,dry,daylight,44.73155205504202,-63.657216119712686,residential,40
non-fatal injury,clear,dry,daylight,44.62264472495434,-63.6177791704554,secondary,50
property damage only,clear,dry,daylight,44.69838919331259,-63.54763669101091,secondary,50
property damage only,overcast,dry,daylight,44.66314204061425,-63.63183243846168,primary,50
property damage only,clear,dry,daylight,44.67889330436901,-63.583324872953945,residential,50
property damage only,clear,dry,daylight,44.67142320388832,-63.50345381394321,residential,40
property damage only,clear,dry,daylight,44.67927878070181,-63.53780410862641,residential,40
property damage only,clear,dry,daylight,44.66140078341667,-63.674977984499094,highway,100
